keyword,closeness
female fighter,11.365659227384189
dread,11.359561393219733
beauty of life,11.35423187695128
janitor,11.35423187695128
mystical quest,11.35423187695128
solitude,11.35423187695128
uncle niece relationship,11.35423187695128
routine,11.35423187695128
human nature,11.35423187695128
working class,11.35423187695128
tree,11.35423187695128
audio cassette,11.35423187695128
prom,11.354170303253209
child murder,11.350569986954115
sociopath,11.344065211705509
social media,11.343425765096596
shootout,11.332997481885881
hometown,11.32324100541531
empire,11.323140489517241
football (soccer) fan,11.323120636092435
naples,11.323120636092435
gi joe,11.322793482077852
origin of hero,11.322793482077852
power dynamics,11.318118679597779
courtroom drama,11.315184002164234
assassination attempt,11.303876226688567
horrified,11.287380171277569
1910s,11.287301657916606
familiar,11.277732524487735
late coming of age,11.274613456458662
mentally disabled,11.274383745046086
nonbinary director,11.274289442506197
graduation party,11.271204670913741
socially awkward,11.271204670913741
bankruptcy,11.271204670913741
uber,11.271204670913741
new york state,11.271204670913741
older woman seduces younger guy,11.271204670913741
craigslist,11.271204670913741
animal shelter,11.271204670913741
nude swimming,11.271204670913741
helicopter parenting,11.271204670913741
alcoholism,11.259667850517854
architect,11.257281380186107
atlanta,11.245952471289561
prophecy,11.236096367505455
apathetic,11.23180745171932
summer camp,11.22660348552692
troubled relationships,11.22659554897408
complicated relationships,11.22659554897408
handicap,11.22659554897408
relationships,11.22659554897408
interpersonal relationships,11.22659554897408
death of son,11.225829436140057
philosophical,11.21678205146815
comedy,11.214682452351095
forceful,11.212631665543839
disdainful,11.210454517729076
joyful,11.209247789698924
cousin relationship,11.208041707070523
approving,11.168163060515834
modest,11.166083164380803
president,11.161876834482289
hired killer,11.155433161177076
lawyer,11.155433161177076
professional assassin,11.150249826960401
crowdfunded film,11.146213490817324
stereoscopic film,11.145293001688312
korean,11.132858606921415
sexuality,11.132126480363967
satanic cult,11.110331513074005
new jersey,11.103262356459284
meteorite,11.091818783007216
comet,11.090230796891404
occult,11.082265577071066
nuclear weapons,11.081490403259872
childhood,11.070856984709184
exploration,11.053678456147926
criminal,11.050066834444294
torture,11.048208870667793
family abandonment,11.045896415429292
grandmother grandson relationship,11.031383965505748
atomic bomb test,11.027684692315809
first love,11.018343924569455
speculative,11.018269144070135
rome,11.010551117223836
peer pressure,11.00778076107109
china,11.003779568727566
lesbian relationship,10.996420741879312
evolution,10.97565331860722
straightforward,10.970525959275667
death of father,10.96177188739382
chase,10.921442827949686
disheartening,10.920516312679597
powerful,10.913621611361163
cancer,10.909236885781112
soldier,10.908781512479997
family comedy,10.901428752507776
bromance,10.890077233740795
con artist,10.889910191069474
drugs,10.874453065755423
ireland,10.859860190515699
cuba,10.85808240230576
dragon,10.857348188294097
apartment building,10.8485567634276
teacher student relationship,10.840331489996094
post world war ii,10.84012061500408
venice,10.839245069763008
heist gone wrong,10.834268688164435
role playing game,10.816971875992925
death of mother,10.813226162362204
wizardry,10.81224215504133
platonic love,10.812242155041329
gang of thieves,10.812242155041329
showdown,10.811344075562186
scam,10.811004287297296
dying and death,10.798533630799925
power outage,10.798136911909808
instructive,10.796888674668445
teamwork,10.790911043465849
jewish american,10.784479408302799
death in family,10.780102642769984
zealous,10.77729780421397
alien contact,10.768747379718889
sci-fi horror,10.768747379718887
sea,10.76707668002702
neighbor,10.744231804110195
thoughtful,10.743880443137998
teenage protagonist,10.726650156407375
critical,10.726649203816779
diving,10.718139369109725
folk horror,10.712693588217732
hopeless,10.710639055741474
mortality,10.70347033729419
mission,10.687154821506253
space,10.659154651661211
sibling relationship,10.657526189415934
anxiety,10.64866046207865
knife fight,10.644774907928205
fighter pilot,10.64063583361011
historical comedy,10.615469415464025
nazi germany,10.614445607369126
cyberpunk,10.6102573762297
based on short story,10.609573855256965
cartoon,10.604678650252076
korean american,10.602423997481843
ominous,10.595652888959755
ocean,10.58697181951148
forbidden love,10.583993528063152
memory loss,10.580429691061187
child kidnapping,10.577046154375596
sensuality,10.575472692343057
woman in wheelchair,10.566707241780124
soulmates,10.56544179469592
secret mission,10.543305527181296
race against time,10.542643507429505
king kong,10.537698139474344
giant ape,10.537698139474344
harsh,10.53539107166256
wry,10.533135123165449
home,10.528682227492128
former best friend,10.527411616013145
mountain,10.527177841942386
monkey,10.517234901082173
deep sea,10.505654336889204
mountain climbing,10.501198939515747
racing,10.499624394170171
social satire,10.487949544912896
family estate,10.483974809043378
child in peril,10.483722139653104
brisk,10.482258310803486
disfigured face,10.476698928061268
livestream,10.475296196847497
cat,10.472500744192129
audition,10.46392061784688
supernatural power,10.455077739784986
ex-girlfriend,10.442306588227202
used generative a.i.,10.442113958927564
pregnancy,10.436220633282781
usa politics,10.432582274099753
celebrity,10.427474469921
time warp,10.424975145887597
secret government organization,10.42379775300971
wonder,10.40588314157647
hunted,10.404533463303009
female assassin,10.404167503658964
car accident,10.402350158564174
fairy tale,10.40164032418137
infiltration,10.40108030034708
greek mythology,10.395530293713675
norse mythology,10.394465560596677
rogue agent,10.391486666976203
new england,10.38426441127126
action,10.380727226166282
robot,10.37819361571529
unassuming,10.37648737900259
dual role,10.369728140663259
satirical,10.36862442803447
haunted house,10.368470548335415
ridiculous,10.362615664120883
ghoulish,10.356361242558641
dracula,10.352400639029264
gold rush,10.347768998714752
gothic,10.345445792713418
jews,10.341785454719819
christianity,10.340866406473213
political corruption,10.339380142349187
fish out of water,10.33811727332775
forgiveness,10.337635078581735
vigilante justice,10.328787563807081
chimpanzee,10.32753536592191
social commentary,10.326558355074935
clinical,10.324937964094737
paranormal,10.324016033535765
tokusatsu,10.319080418059311
creature feature,10.285752867079083
talking dog,10.281942858570005
deaf,10.28046055060338
boxing,10.279755460014963
arrogant,10.27842803868803
objective,10.277166841692264
san francisco,10.2763916006647
rescue,10.27543438365808
code,10.272239364272451
sincere,10.268680556377337
moon,10.267149062387395
space adventure,10.262988345604553
tour,10.261006649206987
artificial intelligence (a.i.),10.25985360953232
niece,10.241467446481954
panda,10.240859327020852
animal human friendship,10.23963508100004
children in danger,10.233237750431897
period drama,10.231887134195144
fear of death,10.231844220259646
grandfather grandson relationship,10.230394061853383
treason,10.229988660005136
oklahoma,10.228042065207491
global threat,10.227113100557524
kingdom,10.226363444952607
war veteran,10.219381649823628
relaxed,10.215637683536759
death in childbirth,10.20294798222365
treasure hunt,10.201281271856823
mobster,10.193013139533615
native american,10.18912751389097
prehistory,10.188986394349937
20th century,10.187938556931442
hand to hand combat,10.183618571599762
uncle nephew relationship,10.182485109170809
prayer,10.181029459607622
buddy comedy,10.176655484633075
catholicism,10.172984842112117
gangster,10.1702418298504
colonization,10.168482539629306
death of family,10.166564196197104
genocide,10.155141789275813
masculinity,10.154476077126175
true crime,10.149223134847997
magic mushroom,10.148445583141832
abusive relationship,10.148036518584068
oil industry,10.14401648611153
lovecraftian,10.141867448782902
natural disaster,10.136763054855654
creepy doll,10.135539517046015
catholic,10.13173926308162
earthquake,10.131098045275996
sinister,10.128844914383235
capitalism,10.12724350795777
condescending,10.12207672987637
oregon,10.11479496263301
missing person,10.114518000580883
1850s,10.10443203079399
fashion,10.102976171111731
teen movie,10.101897471667806
portrait of an artist,10.097328727406623
political activist,10.097328727406623
stop motion,10.090589940128748
terrorist bombing,10.086189334204539
lust,10.084295371549997
bloody,10.082204150637192
android,10.081915949514574
donghua,10.07953922723618
bunker,10.072309483645345
disturbed,10.070325456504802
writer,10.04993616685071
exploitation,10.043360137083463
experiment,10.041312137955055
frustrated,10.040034812765962
food,10.036929791403972
hard,10.036261902909697
vexed,10.034434278178255
troll,10.032266515896966
magical realism,10.028713151765151
van,10.026705038117967
sexual awakening,10.018878249066338
relationship,10.015371572723346
hand drawn animation,10.009331217108015
evil spirits,10.006717846381038
bitter,10.001557554847881
questioning,9.999182848390646
skateboarding,9.997622860058751
crime investigation,9.995259698310097
train,9.989689665603176
haunting,9.988065328858506
halloween night,9.98735255228097
malicious,9.985969208889543
library,9.976097371294356
shinkansen,9.973076172444582
magic world,9.970618302032545
bank robbery,9.967077986799676
gun,9.965011699804467
android horror,9.962354294839148
animation,9.961929034505763
travel,9.95995904293839
nihilism,9.958320647007797
spousal abuse,9.95441609462953
attempted murder,9.948749038124316
blind,9.94683459794468
neo-western,9.946482840826546
female empowerment,9.943409817071904
investigator,9.940983371665649
apocalypse,9.932125077359899
prostitution,9.918777689082695
juvenile delinquent,9.917650047931133
absurdism,9.915943497357897
hollywood,9.909462110961497
south korean,9.908815841509153
female teacher,9.908815841509153
anti-bullying,9.908815841509153
king,9.906529310680671
mute,9.904841280346028
medium,9.904818438605249
mouse,9.89956185048447
period piece,9.893718307351635
journalism,9.893104627491624
baby,9.891286943687316
stranded,9.885981569657492
child abuse,9.883028765757187
age-gap relationship,9.877879287191833
good versus evil,9.87646937137602
rivalry,9.875259122399283
toxic masculinity,9.87507677235424
family vacation,9.87346431681044
desire,9.868960131936861
killer,9.865140058494818
gunfight,9.863138392109166
latino,9.860245603471649
chef,9.855707042426502
father daughter estrangement,9.852985372185717
concert film,9.85126442334856
gentle,9.848110123538115
bhutan,9.847457865056583
competition,9.844422069804432
domestic violence,9.840849000057228
zombie apocalypse,9.834498061521584
vietnam,9.832388596209762
1830s,9.831666916548055
photographer,9.828461203121757
undercover,9.826440085172308
one man army,9.819635508167117
figure study,9.819215305331879
norway,9.818621406151356
bird,9.802564882895322
prison,9.79981829936651
secret experiment,9.798850697272306
family secrets,9.798849193897626
magical creature,9.798263227373432
dignified,9.798085529979044
family holiday,9.789763388436795
