keyword,2000_2004,2005_2009,2010_2014,2015_2019,2020_2024,mean_rank_slope
falsely accused,992,1662,1576,928,1293,13.200000000000072
doppelgänger,1016,1511,1576,825,1293,13.200000000000033
code,1530,373,1576,1391,956,13.00000000000022
melodramatic,195,663,193,164,380,12.90000000000003
church,383,229,863,316,275,12.90000000000002
antidote,1530,1046,1576,1391,1293,12.899999999999975
rural area,1504,856,777,1151,1293,12.700000000000214
stalker,1530,775,1576,1122,1293,12.7000000000001
punishment,1083,1662,1576,1116,1293,12.60000000000015
classroom,1530,1043,543,1391,1293,12.600000000000133
new identity,1530,1042,1576,1391,1293,12.500000000000167
arms deal,1219,1662,1576,1391,1293,12.300000000000301
flight,1530,874,861,1391,1210,12.300000000000091
based on play or musical,815,356,588,1391,236,12.300000000000047
nightclub,566,460,915,691,389,12.300000000000036
survival,162,18,178,59,81,12.100000000000007
fashion,1530,329,1576,1391,939,12.000000000000153
olympic games,1530,1037,1576,1391,1293,12.000000000000115
mathematics,1137,1662,1576,1231,1293,11.900000000000137
suspenseful,102,60,217,53,46,11.90000000000001
sequel,47,28,3,1,1,11.900000000000004
irreverent,1530,586,286,943,1293,11.700000000000168
holland,1216,1662,1576,1391,1293,11.699999999999944
psychological abuse,1215,1662,1576,1391,1293,11.500000000000082
ladykiller,1530,1031,1576,1391,1293,11.400000000000196
lighthearted,477,507,840,1003,172,11.399999999999984
housekeeper,1214,1662,1576,1391,1293,11.300000000000116
hold-up robbery,1530,1028,1576,1391,1293,11.100000000000255
switzerland,1530,1027,1576,1391,1293,11.000000000000153
mockumentary,1530,1026,734,1391,1293,10.90000000000013
comedy of errors,1212,1662,1576,1391,1293,10.900000000000055
satire,372,395,463,759,136,10.800000000000031
intense,57,51,18,14,22,10.700000000000008
pilot,956,936,1576,214,1264,10.60000000000006
machinegun,1530,1022,1576,1391,1293,10.500000000000002
psychotherapy,1530,1021,1576,1391,1293,10.400000000000132
individual,1209,1662,1576,1391,1293,10.299999999999988
security guard,558,1625,1164,1391,624,10.20000000000018
assassin,199,338,75,133,251,10.100000000000028
candy,1530,1016,1576,1391,1293,9.900000000000205
idiot,1207,1662,1576,1391,1293,9.900000000000201
santa claus,458,795,860,667,473,9.800000000000072
gunslinger,1206,1662,1195,1391,1293,9.700000000000129
fighting,150,690,1071,496,200,9.400000000000064
rescue operation,1199,1662,1576,1391,1288,9.300000000000075
brutality,97,112,152,50,82,9.200000000000006
book of mormon,1203,1662,1576,1391,1293,9.100000000000145
romania,1530,1007,1576,1391,1293,9.000000000000162
letter,1530,203,999,1391,891,9.00000000000012
irreverence,1530,1006,1576,1391,1293,8.90000000000016
mormon,1202,1662,1576,1391,1293,8.900000000000116
rap music,896,1582,1576,699,1293,8.900000000000077
pot smoking,1201,1662,614,1391,1293,8.700000000000053
british secret service,1530,1003,1576,1391,1293,8.600000000000245
based on tv series,154,190,168,40,186,8.600000000000009
retirement,1530,1002,1030,1391,1293,8.500000000000158
zombie apocalypse,766,903,963,730,810,8.500000000000114
looking for  birth parents,1200,1662,1576,1391,1293,8.500000000000012
nanny,1426,1209,1576,1391,1293,8.4000000000002
pipeline,1530,285,1576,1391,935,8.400000000000194
birth,1530,1001,1576,1391,1293,8.400000000000114
occult,883,511,729,755,719,8.400000000000041
ex-boyfriend ex-girlfriend relationship,1530,1000,1576,1391,1293,8.300000000000137
military,305,258,263,153,316,8.300000000000033
catholic,799,1662,642,1391,893,8.299999999999986
suspicion,1530,999,1122,1391,1293,8.200000000000104
research,1530,996,1576,1391,1293,7.900000000000122
world cup,1530,954,1576,1391,1274,7.500000000000189
usa–mexico border,1530,992,1576,1391,1293,7.5000000000001465
angry mob,1530,991,1576,1391,1293,7.400000000000211
taxi driver,1197,1657,599,1391,1293,7.400000000000121
love,50,23,12,18,16,7.300000000000006
death of lover,1530,988,1576,1391,1293,7.10000000000013
mistake in person,1530,986,1576,1391,1293,6.900000000000126
cannabis,1373,1300,1576,1391,1293,6.900000000000047
massacre,1185,797,364,513,1293,6.800000000000129
divorced couple,1530,983,1576,1391,1293,6.600000000000161
coming of age,44,67,54,33,29,6.4000000000000155
based on true story,33,29,14,3,14,6.400000000000002
teenager,183,505,96,586,111,6.299999999999994
refugee camp,1530,978,1398,1391,1293,6.100000000000104
outlaw,1187,1662,789,1391,1293,5.9000000000001425
history and legacy,1530,975,1576,1391,1293,5.800000000000129
treasure hunter,1530,956,1576,1391,1284,5.7000000000001245
twin brother,1530,486,1576,903,1293,5.700000000000124
poker,1530,973,1576,1391,1293,5.600000000000081
nightmare,632,1144,866,217,1068,5.500000000000093
twist,1530,970,1576,1391,1293,5.30000000000016
clerk,1183,1662,1576,1391,1293,5.100000000000073
conscience,1530,967,1576,1391,1293,5.000000000000137
principal,1182,1662,1576,1391,1293,4.900000000000276
marriage,497,287,681,186,523,4.900000000000027
yakuza,979,1662,784,1391,1091,4.700000000000084
pharaoh,1530,963,1576,1391,1293,4.600000000000037
inanimate objects come to life,1530,963,1576,1391,1293,4.600000000000037
vibrant,147,133,43,34,174,4.5000000000000115
desk,1530,961,1576,1391,1293,4.40000000000005
reconciliation,1177,1662,1576,1391,1293,3.900000000000148
e-mail,1530,955,1576,1391,1293,3.8000000000001695
hopeful,46,245,45,140,80,3.7000000000000237
garage,1362,1289,1576,1391,1293,3.6000000000001453
gay relationship,1530,952,1576,1391,1293,3.500000000000188
in the closet,1530,952,688,1391,1293,3.5000000000001457
conman,1175,1662,1576,1391,1293,3.5000000000000693
slacker,1210,1591,1333,1391,1293,3.4000000000002526
antisocial personality disorder,1530,951,1576,1391,1293,3.4000000000000696
butcher,1178,1654,1576,1391,1293,3.3000000000002276
servant,1179,1651,1576,1391,1293,3.200000000000094
flatulence,1173,1662,1576,1391,1293,3.1000000000001164
italian,1172,1662,1576,1391,1293,2.9000000000001274
giant insect,1530,945,1576,1391,1293,2.8000000000001486
anti war,1530,943,1576,1391,1293,2.6000000000000365
mountain village,1170,1662,1576,1391,1293,2.500000000000174
young love,1530,941,315,1391,1293,2.4000000000001527
faun,1530,940,1576,1391,1293,2.300000000000097
shop,1530,939,1576,1391,1293,2.200000000000103
amsterdam,1303,1392,1576,1391,1293,2.1000000000003243
woman director,15,14,25,13,5,2.1000000000000023
resistance fighter,1530,937,1576,1391,1293,2.000000000000074
record producer,1234,1526,1576,1391,1293,1.7000000000001791
demonstration,1166,1662,1576,1391,1293,1.7000000000001596
sect,1530,934,1576,1391,1293,1.7000000000000925
chinese painting,1530,932,1576,1391,1293,1.5000000000001883
3rd century,1530,932,1576,1391,1293,1.5000000000001883
combat,652,1662,574,365,1293,1.500000000000145
gossip,1165,1662,1576,1391,1293,1.5000000000001292
prom,361,1662,1576,1391,489,1.5000000000000813
new york city,8,24,35,11,7,1.5000000000000018
conciliation,1164,1662,1576,1391,1293,1.3000000000002478
panic,1272,1446,1167,1391,1293,1.3000000000001457
earth,1530,929,1576,1391,1293,1.2000000000000823
apache nation,1163,1662,1576,1391,1293,1.100000000000176
monk,1530,927,719,1391,1293,1.0000000000000226
new relationship,1530,926,1576,1391,1293,0.9000000000001841
computer expert,1162,1662,1576,1391,1293,0.9000000000000623
vengeful ghost,1156,1662,1576,1380,1293,0.8000000000002002
bad power,1530,924,1576,1391,1293,0.700000000000072
cheating husband,1530,923,1576,1391,1293,0.6000000000001856
warlord,1530,921,1114,1391,1293,0.4000000000001503
journey in the past,1159,1662,1576,1391,1293,0.30000000000012006
6th century,1530,920,1576,1391,1293,0.3000000000000554
murder,3,3,4,4,2,0.10000000000000046
amused,29,11,8,16,27,-0.09999999999999758
family,71,49,160,125,34,-0.1999999999999976
political thriller,1530,913,492,1391,1293,-0.39999999999992697
based on novel or book,1,1,1,2,3,-0.49999999999999994
gambling debt,1530,910,1576,1391,1293,-0.6999999999998581
interpol,1530,860,1576,1391,1268,-0.6999999999998776
death,87,121,86,196,53,-0.6999999999999893
1970s,99,37,379,102,70,-0.6999999999999905
ghost ship,1530,909,1576,1391,1293,-0.799999999999876
somber,548,238,239,692,325,-0.7999999999999824
cooking,1530,908,1268,1391,1293,-0.8999999999999131
budapest,772,1662,1120,629,1293,-0.8999999999999246
whodunit,220,69,272,444,38,-1.099999999999977
wealth,1237,1304,1263,1206,1293,-1.3999999999998751
hatred,1359,1244,1576,1391,1293,-1.4999999999998073
car,1150,1662,1576,1391,1293,-1.4999999999998732
in love with enemy,1530,901,1576,1391,1293,-1.5999999999998435
historical artifacts,1530,899,1576,1391,1293,-1.799999999999914
gun violence,1147,1662,1576,1391,1293,-2.0999999999999224
matter of fact,1530,896,1576,1391,1293,-2.0999999999999783
depression,103,1288,128,424,546,-2.1999999999999416
helplessness,1530,894,1576,1391,1293,-2.2999999999998417
ironic,1530,817,1576,1317,1293,-2.5999999999998815
rat,1530,559,1576,1060,1293,-2.6999999999998496
mistress,1530,890,1576,1391,1293,-2.699999999999924
homeland,1143,1662,1576,1391,1293,-2.8999999999999124
holiday,246,146,171,228,221,-3.19999999999998
revenge,4,7,9,17,15,-3.1999999999999997
vigilante,83,362,204,210,176,-3.3999999999999817
duel,1140,1662,707,1391,1293,-3.499999999999776
underground,1530,881,1194,1391,1293,-3.5999999999998242
volcano,1530,594,1576,1104,1293,-3.5999999999998846
young boy,1298,1345,1033,1391,1293,-3.5999999999999606
train station,1139,1662,1576,1391,1293,-3.6999999999999265
narcissism,1530,879,1576,1391,1293,-3.7999999999999137
alien,137,63,58,77,149,-3.799999999999993
luxury hotel,1530,878,1576,1391,1293,-3.899999999999783
family history,1138,1662,1576,1391,1293,-3.899999999999874
secret service,1530,875,698,1391,1293,-4.199999999999842
desire,704,1662,1576,1391,861,-4.299999999999773
impartial,1530,873,1576,1391,1293,-4.399999999999919
teleportation,1530,644,1576,1163,1293,-4.49999999999992
florida,377,422,428,703,260,-4.6999999999999815
insomnia,1133,1662,1576,1391,1293,-4.899999999999919
hypnosis,878,1052,1576,272,1293,-4.999999999999849
christmas,160,107,206,191,143,-4.999999999999982
psychopath,119,66,36,38,158,-4.999999999999994
community,1132,1662,1576,1391,1293,-5.1000000000000085
pessimistic,1530,863,1576,1391,1293,-5.399999999999773
stuntman,1530,799,1576,1391,1262,-5.599999999999811
evil corporation,1129,1662,1576,1391,1293,-5.699999999999974
roman empire,1128,1662,1562,1391,1293,-5.899999999999851
tech noir,1127,1662,1576,1391,1293,-6.099999999999929
spirit,1257,606,1421,599,1293,-6.499999999999948
trumpet,1123,1662,1576,1391,1293,-6.899999999999835
sword,84,1092,509,849,240,-6.899999999999965
homicide,206,1354,1576,1391,222,-6.899999999999993
coffin,1530,846,1576,1391,1293,-7.099999999999816
pedophilia,1530,845,953,1391,1293,-7.199999999999923
vampiress (female vampire),1121,1662,635,1391,1293,-7.299999999999851
ghost,122,124,159,201,120,-7.2999999999999945
motorcycle,554,631,516,883,465,-7.399999999999937
magic,12,73,20,41,65,-7.399999999999997
humiliation,1530,842,1027,1391,1293,-7.499999999999837
biker,1120,1662,1576,1391,1293,-7.4999999999998845
drug dealing,1530,841,542,1391,1293,-7.599999999999881
hitman,170,371,156,373,207,-7.599999999999965
vatican (holy see),1530,531,1576,1197,1235,-7.5999999999999694
u.s. air force,1119,1662,1576,1391,1293,-7.699999999999807
serial killer,34,36,93,115,33,-7.699999999999997
england,9,4,11,21,39,-7.7
court case,1195,1509,1576,1391,1293,-7.79999999999986
kidnapping,237,74,148,105,261,-7.899999999999977
approving,350,693,484,259,607,-7.999999999999982
friendship,28,13,6,55,47,-7.999999999999997
remake,14,31,51,15,63,-8.199999999999998
beheading,1530,834,1576,1391,1293,-8.29999999999984
job interview,1116,1662,869,1391,1293,-8.29999999999985
british empire,1115,1662,1576,1391,1293,-8.499999999999863
virtual reality,113,1662,1320,987,494,-8.700000000000017
rooftop,1113,1662,1364,1391,1293,-8.899999999999771
telepathy,1347,1040,1576,1238,1293,-8.999999999999863
explosive,1530,826,710,1391,1293,-9.099999999999884
art,1530,597,1211,1162,1293,-9.099999999999886
beauty salon,1111,1662,1576,1391,1293,-9.299999999999795
dystopia,16,19,5,8,68,-9.299999999999999
black cinema,1530,822,913,1391,1293,-9.49999999999987
biting,309,334,110,309,369,-9.499999999999964
rio de janeiro,1530,820,1576,1391,1293,-9.699999999999896
tea,1530,819,1576,1391,1293,-9.799999999999898
advertising executive,1108,1662,1576,1391,1293,-9.899999999999928
detective,26,30,33,139,21,-9.899999999999997
chicken,1530,731,1576,1305,1293,-9.999999999999854
hollywood,169,1662,351,474,813,-9.999999999999961
mercenary,908,1126,384,566,1239,-10.199999999999863
american civil war,1530,740,828,1391,1256,-10.299999999999894
chance,1106,1662,1576,1391,1293,-10.299999999999963
post-apocalyptic future,180,101,28,72,246,-10.299999999999988
calcutta,1105,1662,1576,1391,1293,-10.499999999999869
ominous,1069,325,744,909,830,-10.59999999999993
chauffeur,1104,1662,1576,1391,1293,-10.699999999999918
grieving,1530,265,727,847,1293,-10.799999999999807
london,11,8,16,28,55,-10.8
girlfriend,1379,1108,1576,1391,1293,-11.099999999999985
widower,1530,357,910,1391,1069,-11.199999999999948
hospital,622,46,410,203,600,-11.299999999999951
ambush,1188,1252,859,1159,1293,-11.699999999999923
future noir,1098,1662,1576,1391,1293,-11.899999999999801
drunkenness,1097,1662,427,1391,1293,-12.09999999999992
desert,179,217,504,270,213,-12.09999999999996
kiss,1253,1348,1300,1391,1293,-12.299999999999784
gay romance,1530,793,1576,1391,1293,-12.399999999999876
christmas music,1530,790,1576,1391,1293,-12.699999999999859
mi6,803,1003,221,150,1293,-12.699999999999923
stolen money,1093,1662,1576,1391,1293,-12.899999999999846
mutant,273,448,1465,161,481,-12.89999999999995
radio,1092,1662,900,1391,1293,-13.09999999999991
soviet union,1530,785,1576,1391,1293,-13.199999999999868
black magic,514,94,1576,442,406,-13.19999999999994
high school american football,1530,784,1576,1391,1293,-13.299999999999862
island,426,164,130,291,429,-13.299999999999983
mercilessness,1530,783,1576,1391,1293,-13.399999999999979
misanthrophy,1530,781,1576,1391,1293,-13.59999999999976
doubtful,884,1662,1528,980,1293,-13.599999999999843
american football coach,1530,777,1576,1391,1293,-13.999999999999776
intern,1087,1662,1338,1391,1293,-14.099999999999921
rescue team,1415,1005,1576,1391,1293,-14.199999999999822
moral ambiguity,1530,774,1576,1391,1293,-14.299999999999839
teenage daughter,1081,1662,1306,1391,1293,-15.299999999999882
queen,1096,574,576,334,1293,-15.399999999999926
revolutionary war,1080,1662,1576,1391,1293,-15.499999999999918
american revolution,1079,1662,1576,1391,1293,-15.699999999999841
schoolgirl,1530,760,362,1391,1293,-15.699999999999854
bribery,1530,759,1576,1391,1293,-15.799999999999955
dramatic,77,26,47,131,104,-15.89999999999999
shipwreck,1530,757,1576,1391,1293,-15.999999999999792
united kingdom,534,1662,1576,304,1293,-15.999999999999917
lyrical,667,1662,330,1391,883,-16.099999999999934
ice skating,1530,753,1576,1391,1293,-16.399999999999878
figure skating,1530,753,1576,1391,1293,-16.399999999999878
haunted house,606,676,466,314,869,-16.399999999999967
antagonistic,126,148,241,375,95,-16.5
northern england,1075,1662,1576,1391,1293,-16.50000000000002
ex special forces,1530,751,853,1391,1293,-16.599999999999895
bratislava,1530,749,1576,1391,1293,-16.799999999999866
aspiring writer,1073,1662,1576,1391,1293,-16.899999999999768
meteor,1530,748,1576,1391,1293,-16.899999999999885
time paradox,1530,747,839,1391,1293,-16.999999999999908
ridiculous,779,949,386,935,871,-17.000000000000014
family disapproval,1072,1662,1576,1391,1293,-17.099999999999962
interdimensional beings,1530,745,1576,1391,1293,-17.199999999999953
torture porn,1530,743,1576,1391,1293,-17.39999999999979
netherlands,1256,1291,1576,1391,1293,-17.399999999999885
us army,1443,917,1576,1391,1293,-17.399999999999967
furious,1530,742,743,1391,1293,-17.499999999999854
pirate gang,1070,1662,1576,1391,1293,-17.499999999999943
surgeon,1530,593,1576,1243,1293,-17.599999999999902
spy,18,318,164,23,254,-17.7
minister,1066,1662,1576,1391,1293,-18.299999999999933
pseudo-documentary,1530,719,742,1378,1293,-18.49999999999987
vienna,1064,1662,1576,1391,1293,-18.69999999999983
camping,1530,730,1038,1391,1293,-18.69999999999997
mentor,643,472,712,1391,278,-18.899999999999952
biographical,1530,728,1576,1391,1293,-18.899999999999988
